Fecha entrada,Fecha Anulacion,Fecha venta,Noches,Tip_Hab_Fra,R_Factura,AD,NI,CU,Horario_Venta,P_Alojamiento,P_Desayuno,P_Almuerzo,P_Cena,Cantidad_Habitaciones,Mes_Entrada,Mes_Venta,Antelacion,Score Canc
2020-08-28,2020-08-12,2020-08-05,2,EC,SA,2,0,0,Ma̱ana,151.24,0.0,0.0,0.0,1,August,August,23,0.2916666666666666
2020-08-27,2020-08-05,2020-08-04,4,EC,HD,2,1,0,Ma̱ana,545.74,22.72,0.0,0.0,1,August,August,23,0.0416666666666666
2020-08-27,2020-08-05,2020-08-04,4,EC,HD,2,1,0,Ma̱ana,545.74,22.72,0.0,0.0,1,August,August,23,0.0416666666666666
2020-08-15,2020-08-10,2020-08-04,4,EM,MPA,2,0,0,Ma̱ana,554.5,26.24,65.64,0.0,1,August,August,11,0.5
2020-08-15,2020-08-10,2020-08-04,4,EM,MPA,2,0,0,Ma̱ana,554.5,26.24,65.64,0.0,1,August,August,11,0.5
2020-08-09,2020-08-06,2020-08-04,4,DVM,MPA,2,0,0,Ma̱ana,568.52,26.92,67.28,0.0,1,August,August,5,0.3333333333333333
2020-08-09,2020-08-06,2020-08-04,4,DVM,MPA,2,0,0,Ma̱ana,568.52,26.92,67.28,0.0,1,August,August,5,0.3333333333333333
2020-08-21,2020-08-12,2020-08-05,2,EC,PC,2,0,0,Ma̱ana,209.4,11.28,28.2,28.2,1,August,August,16,0.4117647058823529
2020-08-21,2020-08-12,2020-08-05,2,EC,PC,2,0,0,Ma̱ana,209.4,11.28,28.2,28.2,1,August,August,16,0.4117647058823529
2020-08-29,2020-08-16,2020-08-05,7,EC,MPA,3,0,0,Ma̱ana,712.7500100000001,33.95,0.0,84.91000000000001,1,August,August,24,0.4399999999999999
2020-08-29,2020-08-16,2020-08-05,7,EC,MPA,3,0,0,Ma̱ana,712.7500100000001,33.95,0.0,84.91000000000001,1,August,August,24,0.4399999999999999
2020-08-23,2020-08-22,2020-08-05,3,EC,MPA,4,0,0,Ma̱ana,388.11999,18.39,45.99,0.0,1,August,August,18,0.8947368421052632
2020-08-23,2020-08-22,2020-08-05,3,EC,MPA,4,0,0,Ma̱ana,388.11999,18.39,45.99,0.0,1,August,August,18,0.8947368421052632
2020-08-16,2020-08-05,2020-08-05,3,EC,HD,2,0,0,Ma̱ana,375.4500000000001,15.63,0.0,0.0,1,August,August,11,0.0
2020-08-16,2020-08-05,2020-08-05,3,EC,HD,2,0,0,Ma̱ana,375.4500000000001,15.63,0.0,0.0,1,August,August,11,0.0
2020-08-15,2020-08-05,2020-08-05,4,EC,MPA,2,2,0,Tarde,772.37,36.4,90.96,0.0,1,August,August,10,0.0
2020-08-15,2020-08-05,2020-08-05,4,EC,MPA,2,2,0,Tarde,772.37,36.4,90.96,0.0,1,August,August,10,0.0
2020-08-20,2020-08-05,2020-08-05,3,DSC,MPA,2,0,0,Tarde,318.63999,15.18,37.92,0.0,2,August,August,15,0.0
2020-08-20,2020-08-05,2020-08-05,3,DSC,MPA,2,0,0,Tarde,318.63999,15.18,37.92,0.0,2,August,August,15,0.0
2020-08-20,2020-08-05,2020-08-05,3,DSC,MPA,3,0,0,Tarde,318.63999,15.18,37.92,0.0,2,August,August,15,0.0
2020-08-20,2020-08-05,2020-08-05,3,DSC,MPA,3,0,0,Tarde,318.63999,15.18,37.92,0.0,2,August,August,15,0.0
2020-08-17,2020-08-05,2020-08-05,2,EC,MPA,2,2,0,Tarde,408.3,19.22,48.06,0.0,1,August,August,12,0.0
2020-08-17,2020-08-05,2020-08-05,2,EC,MPA,2,2,0,Tarde,408.3,19.22,48.06,0.0,1,August,August,12,0.0
2020-08-28,2020-08-14,2020-08-05,2,EC,PC,3,0,0,Tarde,302.56,16.18,40.48,40.48,2,August,August,23,0.375
2020-08-28,2020-08-14,2020-08-05,2,EC,PC,3,0,0,Tarde,302.56,16.18,40.48,40.48,2,August,August,23,0.375
2020-08-28,2020-08-14,2020-08-05,2,EC,PC,2,0,0,Tarde,218.66,11.78,29.44,29.44,2,August,August,23,0.375
2020-08-28,2020-08-14,2020-08-05,2,EC,PC,2,0,0,Tarde,218.66,11.78,29.44,29.44,2,August,August,23,0.375
2020-08-07,2020-08-06,2020-08-05,2,EC,SA,2,0,0,Tarde,270.0,0.0,0.0,0.0,1,August,August,2,0.3333333333333333
2020-08-07,2020-08-06,2020-08-05,2,EC,SA,2,0,0,Tarde,270.0,0.0,0.0,0.0,1,August,August,2,0.3333333333333333
2020-08-17,2020-08-11,2020-08-05,7,EM,MPA,2,0,0,Tarde,695.69003,33.18,0.0,82.95,1,August,August,12,0.4615384615384615
2020-08-17,2020-08-11,2020-08-05,7,EM,MPA,2,0,0,Tarde,695.69003,33.18,0.0,82.95,1,August,August,12,0.4615384615384615
2020-08-20,2020-08-12,2020-08-05,5,EC,MPA,2,0,0,Tarde,437.36,20.9,0.0,52.3,1,August,August,15,0.4375
2020-08-20,2020-08-12,2020-08-05,5,EC,MPA,2,0,0,Tarde,437.36,20.9,0.0,52.3,1,August,August,15,0.4375
2020-08-20,2020-08-06,2020-08-05,5,EC,MPC,3,0,0,Tarde,606.05,28.75,0.0,71.9,1,August,August,15,0.0625
2020-08-20,2020-08-06,2020-08-05,5,EC,MPC,3,0,0,Tarde,606.05,28.75,0.0,71.9,1,August,August,15,0.0625
2020-08-15,2020-08-06,2020-08-05,7,EC,SA,2,0,0,Tarde,831.88,0.0,0.0,0.0,1,August,August,10,0.0909090909090909
2020-08-15,2020-08-06,2020-08-05,7,EC,SA,2,0,0,Tarde,831.88,0.0,0.0,0.0,1,August,August,10,0.0909090909090909
2020-08-11,2020-08-05,2020-08-05,4,EC,HD,2,0,0,Tarde,610.24,25.44,0.0,0.0,1,August,August,6,0.0
2020-08-11,2020-08-05,2020-08-05,4,EC,HD,2,0,0,Tarde,610.24,25.44,0.0,0.0,1,August,August,6,0.0
2020-08-18,2020-08-07,2020-08-05,2,EM,PC,2,0,0,Tarde,266.1,14.26,35.66,35.66,1,August,August,13,0.1428571428571429
2020-08-18,2020-08-07,2020-08-05,2,EM,PC,2,0,0,Tarde,266.1,14.26,35.66,35.66,1,August,August,13,0.1428571428571429
2020-08-17,2020-08-05,2020-07-24,4,EC,PC,2,0,0,Tarde,569.72,30.52,76.28,76.28,1,August,July,24,0.48
2020-08-17,2020-08-05,2020-07-24,4,EC,PC,2,0,0,Tarde,569.72,30.52,76.28,76.28,1,August,July,24,0.48
2020-08-20,2020-08-17,2020-08-05,3,EC,MPA,2,2,0,Tarde,612.45,28.83,72.09,0.0,1,August,August,15,0.75
2020-08-20,2020-08-17,2020-08-05,3,EC,MPA,2,2,0,Tarde,612.45,28.83,72.09,0.0,1,August,August,15,0.75
2020-08-16,2020-08-10,2020-08-05,2,EC,PC,2,2,0,Noche,249.69,13.4,33.5,33.5,1,August,August,11,0.4166666666666666
2020-08-16,2020-08-10,2020-08-05,2,EC,PC,2,2,0,Noche,249.69,13.4,33.5,33.5,1,August,August,11,0.4166666666666666
2020-08-17,2020-08-08,2020-08-05,7,EM,PC,2,1,0,Noche,1303.17999,69.50999999999999,173.74,173.74,1,August,August,12,0.2307692307692307
2020-08-17,2020-08-08,2020-08-05,7,EM,PC,2,1,0,Noche,1303.17999,69.50999999999999,173.74,173.74,1,August,August,12,0.2307692307692307
2020-08-16,2020-08-07,2020-08-05,1,EC,MPA,2,0,1,Noche,67.29,3.25,0.0,8.12,1,August,August,11,0.1666666666666666
2020-08-16,2020-08-07,2020-08-05,1,EC,MPA,2,0,1,Noche,67.29,3.25,0.0,8.12,1,August,August,11,0.1666666666666666
2020-08-28,2020-08-06,2020-08-05,2,EC,PC,3,0,0,Noche,247.72,13.3,33.26,33.26,1,August,August,23,0.0416666666666666
2020-08-28,2020-08-06,2020-08-05,2,EC,PC,3,0,0,Noche,247.72,13.3,33.26,33.26,1,August,August,23,0.0416666666666666
2020-08-16,2020-08-05,2020-08-05,2,EM,PC,2,0,0,Noche,177.69,9.62,24.04,24.04,1,August,August,11,0.0
2020-08-16,2020-08-05,2020-08-05,2,EM,PC,2,0,0,Noche,177.69,9.62,24.04,24.04,1,August,August,11,0.0
2020-08-22,2020-08-17,2020-08-05,2,EC,PC,3,0,0,Ma̱ana,236.47,12.72,31.78,31.78,1,August,August,17,0.6666666666666667
2020-08-22,2020-08-17,2020-08-05,2,EC,PC,3,0,0,Ma̱ana,236.47,12.72,31.78,31.78,1,August,August,17,0.6666666666666667
2020-08-29,2020-08-06,2020-08-06,2,EC,HD,2,0,0,Ma̱ana,132.32,5.52,0.0,0.0,1,August,August,23,0.0
2020-08-29,2020-08-06,2020-08-06,2,EC,HD,2,0,0,Ma̱ana,132.32,5.52,0.0,0.0,1,August,August,23,0.0
2020-09-03,2020-08-11,2020-08-05,1,DSC,HD,2,1,0,Ma̱ana,164.68,6.86,0.0,0.0,1,September,August,29,0.1999999999999999
2020-09-03,2020-08-11,2020-08-05,1,DSC,HD,2,1,0,Ma̱ana,164.68,6.86,0.0,0.0,1,September,August,29,0.1999999999999999
2020-08-18,2020-08-11,2020-07-24,2,EC,PC,2,0,0,Ma̱ana,284.86,15.26,38.14,38.14,1,August,July,25,0.6923076923076923
2020-08-18,2020-08-11,2020-07-24,2,EC,PC,2,0,0,Ma̱ana,284.86,15.26,38.14,38.14,1,August,July,25,0.6923076923076923
2020-08-26,2020-08-13,2020-08-06,1,EM,SA,2,0,0,Ma̱ana,116.22,0.0,0.0,0.0,1,August,August,20,0.3333333333333333
2020-08-26,2020-08-13,2020-08-06,1,EM,SA,2,0,0,Ma̱ana,116.22,0.0,0.0,0.0,1,August,August,20,0.3333333333333333
2020-08-28,2020-08-18,2020-08-06,2,DSC,PC,3,0,0,Ma̱ana,196.4,10.6,26.5,26.5,2,August,August,22,0.5217391304347826
2020-08-28,2020-08-18,2020-08-06,2,DSC,PC,3,0,0,Ma̱ana,196.4,10.6,26.5,26.5,2,August,August,22,0.5217391304347826
2020-08-28,2020-08-18,2020-08-06,2,DSC,PC,3,0,0,Ma̱ana,196.4,10.6,26.5,26.5,2,August,August,22,0.5217391304347826
2020-08-28,2020-08-18,2020-08-06,2,DSC,PC,3,0,0,Ma̱ana,196.4,10.6,26.5,26.5,2,August,August,22,0.5217391304347826
2020-08-07,2020-08-07,2020-08-06,2,DVM,SA,2,0,0,Ma̱ana,200.0,0.0,0.0,0.0,1,August,August,1,0.5
2020-08-07,2020-08-07,2020-08-06,2,DVM,SA,2,0,0,Ma̱ana,200.0,0.0,0.0,0.0,1,August,August,1,0.5
2020-08-15,2020-08-06,2020-08-06,2,EC,MPA,3,0,0,Ma̱ana,373.4,17.6,44.0,0.0,1,August,August,9,0.0
2020-08-15,2020-08-06,2020-08-06,2,EC,MPA,3,0,0,Ma̱ana,373.4,17.6,44.0,0.0,1,August,August,9,0.0
2020-08-28,2020-08-20,2020-08-06,3,EC,PC,2,0,0,Tarde,230.16999,12.51,31.26,31.26,1,August,August,22,0.6086956521739131
2020-08-28,2020-08-20,2020-08-06,3,EC,PC,2,0,0,Tarde,230.16999,12.51,31.26,31.26,1,August,August,22,0.6086956521739131
2020-08-10,2020-08-07,2020-08-06,3,EC,HD,2,0,0,Tarde,384.00999,15.99,0.0,0.0,2,August,August,4,0.1999999999999999
2020-08-10,2020-08-07,2020-08-06,3,EC,HD,2,0,0,Tarde,384.00999,15.99,0.0,0.0,2,August,August,4,0.1999999999999999
2020-08-24,2020-08-07,2020-08-06,4,EC,MPC,2,0,0,Tarde,321.28,15.4,0.0,38.52,4,August,August,18,0.0526315789473684
2020-08-24,2020-08-07,2020-08-06,4,EC,MPC,2,0,0,Tarde,321.28,15.4,0.0,38.52,4,August,August,18,0.0526315789473684
2020-08-24,2020-08-07,2020-08-06,4,EC,MPC,2,0,0,Tarde,321.28,15.4,0.0,38.52,4,August,August,18,0.0526315789473684
2020-08-24,2020-08-07,2020-08-06,4,EC,MPC,2,0,0,Tarde,321.28,15.4,0.0,38.52,4,August,August,18,0.0526315789473684
2020-08-24,2020-08-07,2020-08-06,4,EC,MPC,2,0,0,Tarde,321.28,15.4,0.0,38.52,4,August,August,18,0.0526315789473684
2020-08-24,2020-08-07,2020-08-06,4,EC,MPC,2,0,0,Tarde,321.28,15.4,0.0,38.52,4,August,August,18,0.0526315789473684
2020-08-24,2020-08-07,2020-08-06,4,EC,MPC,2,0,0,Tarde,321.28,15.4,0.0,38.52,4,August,August,18,0.0526315789473684
2020-08-24,2020-08-07,2020-08-06,4,EC,MPC,2,0,0,Tarde,321.28,15.4,0.0,38.52,4,August,August,18,0.0526315789473684
2020-08-24,2020-08-07,2020-08-06,4,EC,MPC,2,0,0,Tarde,321.28,15.4,0.0,38.52,1,August,August,18,0.0526315789473684
2020-08-24,2020-08-07,2020-08-06,4,EC,MPC,2,0,0,Tarde,321.28,15.4,0.0,38.52,1,August,August,18,0.0526315789473684
2020-08-28,2020-08-18,2020-08-06,2,EC,PC,2,0,0,Tarde,243.56,13.08,32.7,32.7,1,August,August,22,0.5217391304347826
2020-08-28,2020-08-18,2020-08-06,2,EC,PC,2,0,0,Tarde,243.56,13.08,32.7,32.7,1,August,August,22,0.5217391304347826
2020-08-21,2020-08-10,2020-08-06,2,EC,PC,2,0,0,Tarde,196.48,10.6,26.52,26.52,1,August,August,15,0.25
2020-08-21,2020-08-10,2020-08-06,2,EC,PC,2,0,0,Tarde,196.48,10.6,26.52,26.52,1,August,August,15,0.25
2020-08-16,2020-08-09,2020-08-06,1,EC,PC,2,0,1,Tarde,72.38,3.94,9.85,9.85,1,August,August,10,0.2727272727272727
2020-08-16,2020-08-09,2020-08-06,1,EC,PC,2,0,1,Tarde,72.38,3.94,9.85,9.85,1,August,August,10,0.2727272727272727
2020-08-23,2020-08-12,2020-08-06,3,DSM,MPA,2,0,0,Tarde,297.45000000000005,14.19,35.46,0.0,1,August,August,17,0.3333333333333333
2020-08-23,2020-08-12,2020-08-06,3,DSM,MPA,2,0,0,Tarde,297.45000000000005,14.19,35.46,0.0,1,August,August,17,0.3333333333333333
2020-08-24,2020-08-10,2020-08-06,3,EM,SA,2,0,0,Tarde,348.66,0.0,0.0,0.0,1,August,August,18,0.2105263157894736
2020-08-24,2020-08-10,2020-08-06,3,EM,SA,2,0,0,Tarde,348.66,0.0,0.0,0.0,1,August,August,18,0.2105263157894736
2020-08-14,2020-08-11,2020-08-06,3,EM,MPA,4,0,0,Noche,558.78999,26.34,65.85,0.0,1,August,August,8,0.5555555555555556
2020-08-14,2020-08-11,2020-08-06,3,EM,MPA,4,0,0,Noche,558.78999,26.34,65.85,0.0,1,August,August,8,0.5555555555555556
2020-09-01,2020-08-07,2020-08-06,4,EM,MPA,2,1,0,Noche,443.76,21.12,0.0,52.76,1,September,August,26,0.037037037037037
2020-09-01,2020-08-07,2020-08-06,4,EM,MPA,2,1,0,Noche,443.76,21.12,0.0,52.76,1,September,August,26,0.037037037037037
2020-08-17,2020-08-08,2020-08-06,3,EM,SA,2,0,0,Noche,299.07,0.0,0.0,0.0,1,August,August,11,0.1666666666666666
2020-08-17,2020-08-08,2020-08-06,3,EM,SA,2,0,0,Noche,299.07,0.0,0.0,0.0,1,August,August,11,0.1666666666666666
2020-09-04,2020-08-27,2020-08-06,3,EC,SA,2,0,0,Noche,226.86,0.0,0.0,0.0,1,September,August,29,0.7
2020-09-04,2020-08-27,2020-08-06,3,EC,SA,2,0,0,Noche,226.86,0.0,0.0,0.0,1,September,August,29,0.7
2020-08-12,2020-08-06,2020-08-06,2,EM,SA,2,0,0,Noche,301.2,0.0,0.0,0.0,1,August,August,6,0.0
2020-08-12,2020-08-06,2020-08-06,2,EM,SA,2,0,0,Noche,301.2,0.0,0.0,0.0,1,August,August,6,0.0
2020-08-15,2020-08-08,2020-08-06,4,EC,MPA,2,0,0,Noche,532.58,25.24,63.08,0.0,1,August,August,9,0.1999999999999999
2020-08-15,2020-08-08,2020-08-06,4,EC,MPA,2,0,0,Noche,532.58,25.24,63.08,0.0,1,August,August,9,0.1999999999999999
2020-08-27,2020-08-07,2020-08-06,3,EC,PC,2,0,0,Noche,268.20000000000005,14.52,36.27,36.27,1,August,August,21,0.0454545454545454
2020-08-27,2020-08-07,2020-08-06,3,EC,PC,2,0,0,Noche,268.20000000000005,14.52,36.27,36.27,1,August,August,21,0.0454545454545454
2020-08-23,2020-08-15,2020-08-06,4,EC,HD,2,0,0,Noche,304.42,12.68,0.0,0.0,2,August,August,17,0.5
2020-08-23,2020-08-15,2020-08-06,4,EC,HD,2,0,0,Noche,304.42,12.68,0.0,0.0,2,August,August,17,0.5
2020-08-23,2020-08-15,2020-08-06,4,EC,HD,2,0,0,Noche,304.42,12.68,0.0,0.0,2,August,August,17,0.5
2020-08-23,2020-08-15,2020-08-06,4,EC,HD,2,0,0,Noche,304.42,12.68,0.0,0.0,2,August,August,17,0.5
2020-08-11,2020-08-07,2020-08-07,3,EC,PC,2,0,0,Ma̱ana,469.77,25.11,62.79,62.79,1,August,August,4,0.0
2020-08-11,2020-08-07,2020-08-07,3,EC,PC,2,0,0,Ma̱ana,469.77,25.11,62.79,62.79,1,August,August,4,0.0
2020-08-15,2020-08-07,2020-08-07,8,EC,SA,2,0,0,Ma̱ana,1052.66,0.0,0.0,0.0,1,August,August,8,0.0
2020-08-15,2020-08-07,2020-08-07,8,EC,SA,2,0,0,Ma̱ana,1052.66,0.0,0.0,0.0,1,August,August,8,0.0
2020-08-14,2020-08-07,2020-08-06,2,EM,HD,2,0,0,Ma̱ana,326.28,13.6,0.0,0.0,1,August,August,8,0.1111111111111111
2020-08-14,2020-08-07,2020-08-06,2,EM,HD,2,0,0,Ma̱ana,326.28,13.6,0.0,0.0,1,August,August,8,0.1111111111111111
2020-08-17,2020-08-13,2020-08-06,4,DVM,HD,2,0,0,Ma̱ana,767.52,32.0,0.0,0.0,1,August,August,11,0.5833333333333333
2020-08-17,2020-08-13,2020-08-06,4,DVM,HD,2,0,0,Ma̱ana,767.52,32.0,0.0,0.0,1,August,August,11,0.5833333333333333
2020-08-17,2020-08-12,2020-08-06,6,EC,SA,2,0,0,Ma̱ana,567.12,0.0,0.0,0.0,1,August,August,11,0.5
2020-08-17,2020-08-12,2020-08-06,6,EC,SA,2,0,0,Ma̱ana,567.12,0.0,0.0,0.0,1,August,August,11,0.5
2020-08-20,2020-08-12,2020-08-06,5,EC,HD,2,0,0,Ma̱ana,438.61,18.25,0.0,0.0,1,August,August,14,0.4
2020-08-20,2020-08-12,2020-08-06,5,EC,HD,2,0,0,Ma̱ana,438.61,18.25,0.0,0.0,1,August,August,14,0.4
2020-08-23,2020-08-10,2020-08-07,4,EC,MPA,2,0,0,Ma̱ana,308.26,14.8,0.0,37.0,1,August,August,16,0.1764705882352941
2020-08-23,2020-08-10,2020-08-07,4,EC,MPA,2,0,0,Ma̱ana,308.26,14.8,0.0,37.0,1,August,August,16,0.1764705882352941
2020-08-23,2020-08-07,2020-08-07,4,EC,MPA,2,0,0,Ma̱ana,626.52,29.6,0.0,74.0,4,August,August,16,0.0
2020-08-23,2020-08-07,2020-08-07,4,EC,MPA,2,0,0,Ma̱ana,626.52,29.6,0.0,74.0,4,August,August,16,0.0
2020-08-23,2020-08-07,2020-08-07,4,EC,MPA,2,0,0,Ma̱ana,626.52,29.6,0.0,74.0,4,August,August,16,0.0
2020-08-23,2020-08-07,2020-08-07,4,EC,MPA,2,0,0,Ma̱ana,626.52,29.6,0.0,74.0,4,August,August,16,0.0
2020-08-23,2020-08-07,2020-08-07,4,EC,MPA,2,0,0,Ma̱ana,626.52,29.6,0.0,74.0,4,August,August,16,0.0
2020-08-23,2020-08-07,2020-08-07,4,EC,MPA,2,0,0,Ma̱ana,626.52,29.6,0.0,74.0,4,August,August,16,0.0
2020-08-23,2020-08-07,2020-08-07,4,EC,MPA,2,0,0,Ma̱ana,626.52,29.6,0.0,74.0,4,August,August,16,0.0
2020-08-23,2020-08-07,2020-08-07,4,EC,MPA,2,0,0,Ma̱ana,626.52,29.6,0.0,74.0,4,August,August,16,0.0
2020-08-21,2020-08-14,2020-08-07,2,EC,PC,2,0,0,Ma̱ana,196.48,10.6,26.52,26.52,1,August,August,14,0.4666666666666667
2020-08-21,2020-08-14,2020-08-07,2,EC,PC,2,0,0,Ma̱ana,196.48,10.6,26.52,26.52,1,August,August,14,0.4666666666666667
2020-08-23,2020-08-18,2020-08-07,7,DSM,MPA,2,0,0,Ma̱ana,459.37003,22.19,55.44,0.0,2,August,August,16,0.6470588235294117
2020-08-23,2020-08-18,2020-08-07,7,DSM,MPA,2,0,0,Ma̱ana,459.37003,22.19,55.44,0.0,2,August,August,16,0.6470588235294117
2020-08-23,2020-08-18,2020-08-07,7,DSM,MPA,2,0,0,Ma̱ana,459.37003,22.19,55.44,0.0,2,August,August,16,0.6470588235294117
2020-08-23,2020-08-18,2020-08-07,7,DSM,MPA,2,0,0,Ma̱ana,459.37003,22.19,55.44,0.0,2,August,August,16,0.6470588235294117
2020-09-02,2020-08-25,2020-08-07,4,EM,PC,2,0,0,Tarde,374.32,20.24,50.56,50.56,1,September,August,26,0.6666666666666667
2020-09-02,2020-08-25,2020-08-07,4,EM,PC,2,0,0,Tarde,374.32,20.24,50.56,50.56,1,September,August,26,0.6666666666666667
2020-08-28,2020-08-26,2020-08-07,2,DSC,PC,2,0,1,Tarde,170.28,9.22,23.06,23.06,1,August,August,21,0.8636363636363636
2020-08-28,2020-08-26,2020-08-07,2,DSC,PC,2,0,1,Tarde,170.28,9.22,23.06,23.06,1,August,August,21,0.8636363636363636
2020-08-09,2020-08-08,2020-08-07,8,DSM,PC,3,0,0,Tarde,1484.8,79.2,198.0,198.0,1,August,August,2,0.3333333333333333
2020-08-09,2020-08-08,2020-08-07,8,DSM,PC,3,0,0,Tarde,1484.8,79.2,198.0,198.0,1,August,August,2,0.3333333333333333
2020-08-21,2020-08-12,2020-08-07,2,EC,MPA,2,0,0,Tarde,193.14,9.22,0.0,23.04,1,August,August,14,0.3333333333333333
2020-08-21,2020-08-12,2020-08-07,2,EC,MPA,2,0,0,Tarde,193.14,9.22,0.0,23.04,1,August,August,14,0.3333333333333333
2020-08-23,2020-08-14,2020-08-07,4,EC,MPA,2,0,0,Tarde,308.26,14.8,0.0,37.0,1,August,August,16,0.4117647058823529
2020-08-23,2020-08-14,2020-08-07,4,EC,MPA,2,0,0,Tarde,308.26,14.8,0.0,37.0,1,August,August,16,0.4117647058823529
2020-08-24,2020-08-07,2020-08-07,3,EC,SA,3,0,0,Tarde,448.71,0.0,0.0,0.0,1,August,August,17,0.0
2020-08-24,2020-08-07,2020-08-07,3,EC,SA,3,0,0,Tarde,448.71,0.0,0.0,0.0,1,August,August,17,0.0
2020-08-25,2020-08-07,2020-08-07,8,EC,SA,2,0,0,Tarde,788.84,0.0,0.0,0.0,1,August,August,18,0.0
2020-08-25,2020-08-07,2020-08-07,8,EC,SA,2,0,0,Tarde,788.84,0.0,0.0,0.0,1,August,August,18,0.0
2020-08-25,2020-08-08,2020-08-07,8,EC,SA,2,0,0,Tarde,788.84,0.0,0.0,0.0,1,August,August,18,0.0526315789473684
2020-08-25,2020-08-08,2020-08-07,8,EC,SA,2,0,0,Tarde,788.84,0.0,0.0,0.0,1,August,August,18,0.0526315789473684
2020-08-15,2020-08-09,2020-08-07,7,EC,SA,2,0,0,Tarde,916.69998,0.0,0.0,0.0,1,August,August,8,0.2222222222222222
2020-08-15,2020-08-09,2020-08-07,7,EC,SA,2,0,0,Tarde,916.69998,0.0,0.0,0.0,1,August,August,8,0.2222222222222222
2020-08-15,2020-08-09,2020-08-07,2,EC,SA,2,0,0,Tarde,172.19,0.0,0.0,0.0,1,August,August,8,0.2222222222222222
2020-08-15,2020-08-09,2020-08-07,2,EC,SA,2,0,0,Tarde,172.19,0.0,0.0,0.0,1,August,August,8,0.2222222222222222
2020-08-16,2020-08-07,2020-08-07,1,EC,SA,2,2,0,Tarde,126.15,0.0,0.0,0.0,1,August,August,9,0.0
2020-08-16,2020-08-07,2020-08-07,1,EC,SA,2,2,0,Tarde,126.15,0.0,0.0,0.0,1,August,August,9,0.0
2020-08-11,2020-08-08,2020-08-07,2,EM,MPA,2,0,0,Tarde,298.82,14.14,35.32,0.0,1,August,August,4,0.1999999999999999
2020-08-11,2020-08-08,2020-08-07,2,EM,MPA,2,0,0,Tarde,298.82,14.14,35.32,0.0,1,August,August,4,0.1999999999999999
2020-08-16,2020-08-11,2020-08-07,4,DSC,PC,2,0,0,Tarde,483.02,25.96,64.88,64.88,2,August,August,9,0.4
2020-08-16,2020-08-11,2020-08-07,4,DSC,PC,2,0,0,Tarde,483.02,25.96,64.88,64.88,2,August,August,9,0.4
2020-08-16,2020-08-11,2020-08-07,4,DSC,PC,2,0,0,Tarde,483.02,25.96,64.88,64.88,2,August,August,9,0.4
2020-08-16,2020-08-11,2020-08-07,4,DSC,PC,2,0,0,Tarde,483.02,25.96,64.88,64.88,2,August,August,9,0.4
2020-08-17,2020-08-07,2020-08-07,7,DSC,MPC,2,0,0,Tarde,803.4100199999999,38.15,0.0,95.48,2,August,August,10,0.0
2020-08-17,2020-08-07,2020-08-07,7,DSC,MPC,2,0,0,Tarde,803.4100199999999,38.15,0.0,95.48,2,August,August,10,0.0
2020-08-17,2020-08-07,2020-08-07,7,DSC,MPC,3,0,0,Tarde,803.4100199999999,38.15,0.0,95.48,2,August,August,10,0.0
2020-08-17,2020-08-07,2020-08-07,7,DSC,MPC,3,0,0,Tarde,803.4100199999999,38.15,0.0,95.48,2,August,August,10,0.0
2020-08-17,2020-08-07,2020-08-07,4,EC,MPA,2,0,0,Noche,560.08,26.52,66.28,0.0,1,August,August,10,0.0
2020-08-17,2020-08-07,2020-08-07,4,EC,MPA,2,0,0,Noche,560.08,26.52,66.28,0.0,1,August,August,10,0.0
2020-08-22,2020-08-07,2020-08-07,7,EM,HD,2,0,0,Noche,856.82002,35.7,0.0,0.0,1,August,August,15,0.0
2020-08-22,2020-08-07,2020-08-07,7,EM,HD,2,0,0,Noche,856.82002,35.7,0.0,0.0,1,August,August,15,0.0
2020-08-17,2020-08-08,2020-08-07,4,DSM,MPC,2,0,0,Noche,570.68,27.0,0.0,67.52,1,August,August,10,0.0909090909090909
2020-08-17,2020-08-08,2020-08-07,4,DSM,MPC,2,0,0,Noche,570.68,27.0,0.0,67.52,1,August,August,10,0.0909090909090909
2020-08-23,2020-08-20,2020-08-07,4,EM,HD,2,0,0,Noche,465.1,19.4,0.0,0.0,1,August,August,16,0.7647058823529411
2020-08-23,2020-08-20,2020-08-07,4,EM,HD,2,0,0,Noche,465.1,19.4,0.0,0.0,1,August,August,16,0.7647058823529411
2020-08-26,2020-08-10,2020-08-07,4,DVM,SA,2,0,0,Noche,612.64,0.0,0.0,0.0,1,August,August,19,0.15
2020-08-26,2020-08-10,2020-08-07,4,DVM,SA,2,0,0,Noche,612.64,0.0,0.0,0.0,1,August,August,19,0.15
2020-08-28,2020-08-11,2020-08-07,2,EC,SA,2,0,0,Noche,151.24,0.0,0.0,0.0,1,August,August,21,0.1818181818181817
2020-08-28,2020-08-11,2020-08-07,2,EC,SA,2,0,0,Noche,151.24,0.0,0.0,0.0,1,August,August,21,0.1818181818181817
2020-08-17,2020-08-11,2020-08-07,3,EC,MPA,3,0,0,Ma̱ana,401.16,19.02,0.0,47.52,1,August,August,10,0.3636363636363636
2020-08-17,2020-08-11,2020-08-07,3,EC,MPA,3,0,0,Ma̱ana,401.16,19.02,0.0,47.52,1,August,August,10,0.3636363636363636
